,steering
2449.0,-0.07134344428780001
2450.0,-0.07134344428780001
2451.0,-0.07134344428780001
2452.0,-0.07134344428780001
2453.0,-0.0686288997531
2454.0,-0.0767725259066
2455.0,-0.0785822197795
2456.0,-0.09033719822765
2457.0,-0.10118732973945
2458.0,-0.112045492977
2459.0,-0.12288760021350001
2460.0,-0.1337457597255
2461.0,-0.144603922963
2462.0,-0.147318467498
2463.0,-0.147318467498
2464.0,-0.144603922963
2465.0,-0.12561016902299998
2466.0,-0.09033719822765
2467.0,-0.06592239066955
2468.0,0.0
2469.0,0.0
2470.0,0.0
2471.0,0.0
2472.0,0.0
2473.0,0.0
2474.0,0.0
2475.0,0.0
2476.0,0.0
2477.0,0.0
2478.0,0.0
2479.0,0.0
2480.0,0.0
2481.0,0.0
2482.0,0.0
2483.0,0.0
2484.0,0.0
2485.0,0.0
2486.0,0.0
2487.0,0.0
2488.0,0.0
2489.0,0.0
2490.0,0.0
2491.0,0.0
2492.0,0.0
2493.0,0.0
2494.0,0.0
2495.0,0.0
2496.0,0.0
2497.0,0.0
2498.0,0.0
2499.0,0.0
2500.0,0.0
2501.0,0.0
2502.0,0.0
2503.0,0.0
2504.0,0.0
2505.0,0.0
2506.0,0.0
2507.0,0.0
2508.0,0.0
2509.0,-0.01979928417135
2510.0,-0.03155158832673333
2511.0,-0.030649418011350002
2512.0,-0.030649418011350002
2513.0,-0.0279429070652
2514.0,-0.0279429070652
2515.0,-0.030649418011350002
2516.0,-0.030649418011350002
2517.0,-0.038785010576233334
2518.0,-0.0604933053255
2519.0,-0.08491614833470001
2520.0,-0.10118732973960001
2521.0,-0.117466546595
2522.0,-0.12288760021350001
2523.0,-0.1337457597255
2524.0,-0.14731311301366667
2525.0,-0.1608751118185
2526.0,-0.171733275056
2527.0,-0.174447819591
2528.0,-0.174447819591
2529.0,-0.177154324949
2530.0,-0.1880044564605
2531.0,-0.20157716671633333
2532.0,-0.215133808553
2533.0,-0.225991971791
2534.0,-0.2368421033025
2535.0,-0.24769223481400005
2536.0,-0.25855040550249997
2537.0,-0.26487363378233336
2538.0,-0.266677975655
2539.0,-0.225991971791
2540.0,-0.08490811288370001
2541.0,-0.0550722554326
2542.0,-0.0523577146232
2543.0,-0.01667796447875
2544.0,0.0
2545.0,0.0
2546.0,0.0
2547.0,-0.0004067796107845
2548.0,-0.0225138254464
2549.0,-0.04692863300445001
2550.0,-0.08762265741825001
2551.0,-0.10209217667596666
2552.0,-0.112045492977
2553.0,-0.12288760021350001
2554.0,-0.131031215191
2555.0,-0.131031215191
2556.0,-0.12831667810699998
2557.0,-0.114752005786
2558.0,-0.06772940605876666
2559.0,-0.0004067796107845
2560.0,0.0
2561.0,0.0
2562.0,0.0
2563.0,0.0
2564.0,0.0
2565.0,0.0
2566.0,0.0
2567.0,0.0
2568.0,0.0
2569.0,0.0
2570.0,0.0
2571.0,0.0
2572.0,0.0
2573.0,0.0
2574.0,0.0
2575.0,0.0
2576.0,0.0
2577.0,0.0
2578.0,0.0
2579.0,0.0
2580.0,0.0
2581.0,0.0
2582.0,0.0
2583.0,0.0
2584.0,0.0
2585.0,0.0
2586.0,0.0
2587.0,0.0
2588.0,0.0
2589.0,0.0
2590.0,0.0
2591.0,0.0
2592.0,0.0
2593.0,0.0
2594.0,0.0
2595.0,0.0
2596.0,0.0
2597.0,0.0
2598.0,0.0
2599.0,0.0
2600.0,0.0
2601.0,0.0
2602.0,0.0
2603.0,0.0
2604.0,0.0
2605.0,0.0
2606.0,0.0
2607.0,0.0
2608.0,0.0
2609.0,0.0
2610.0,0.0
2611.0,0.0
2612.0,0.0
2613.0,0.0
2614.0,0.0
2615.0,0.0
2616.0,0.0
2617.0,0.0
2618.0,0.0
2619.0,-0.0004067796107845
2620.0,-0.04421409219503333
2621.0,-0.0632078461349
2622.0,-0.07948706671595
2623.0,-0.09033719822765
2624.0,-0.09033719822765
2625.0,-0.09033719822765
2626.0,-0.0930437073112
2627.0,-0.0930437073112
2628.0,-0.0930437073112
2629.0,-0.0930437073112
2630.0,-0.09033719822765
2631.0,-0.09033719822765
2632.0,-0.09033719822765
2633.0,-0.09033719822765
2634.0,-0.08943502853313334
2635.0,-0.09033719822765
2636.0,-0.09033719822765
2637.0,-0.09033719822765
2638.0,-0.09033719822765
2639.0,-0.09033719822765
2640.0,-0.09033719822765
2641.0,-0.09123936792216668
2642.0,-0.09033719822765
2643.0,-0.09033719822765
2644.0,-0.0930437073112
2645.0,-0.0930437073112
2646.0,-0.09033719822765
2647.0,-0.08763068914410001
2648.0,-0.08943502853313334
2649.0,-0.09033719822765
2650.0,-0.09033719822765
2651.0,-0.09033719822765
2652.0,-0.09033719822765
2653.0,-0.09033719822765
2654.0,-0.09033719822765
2655.0,-0.09123936792216668
2656.0,-0.09033719822765
2657.0,-0.09575824812054999
2658.0,-0.09575824812054999
2659.0,-0.09575824812054999
2660.0,-0.09575824812054999
2661.0,-0.09575824812054999
2662.0,-0.0948534011841
2663.0,-0.0930437073112
2664.0,-0.0930437073112
2665.0,-0.0930437073112
2666.0,-0.09575824812054999
2667.0,-0.09575824812054999
2668.0,-0.09666309505699999
2669.0,-0.09033719822765
2670.0,-0.06863693147895
2671.0,-0.00582783063875
2672.0,0.0
2673.0,0.0
2674.0,0.0
2675.0,0.0
2676.0,0.0
2677.0,0.0
2678.0,0.0
2679.0,0.0
2680.0,0.0
2681.0,0.0
2682.0,0.0
2683.0,0.0
2684.0,0.0
2685.0,0.0
2686.0,0.0
2687.0,0.0
2688.0,0.0
2689.0,0.0
2690.0,0.0
2691.0,0.0
2692.0,0.0
2693.0,0.0
2694.0,0.0
2695.0,0.0
2696.0,0.0
2697.0,0.0
2698.0,0.0
2699.0,0.0
2700.0,0.0
2701.0,0.0
2702.0,0.0
2703.0,0.0
2704.0,0.0
2705.0,0.0
2706.0,0.0
2707.0,0.0
2708.0,0.0
2709.0,0.0
2710.0,0.0
2711.0,0.0
2712.0,0.0
2713.0,0.0
2714.0,0.0
2715.0,0.0
2716.0,-0.0089491515245845
2717.0,-0.038785010576233334
2718.0,-0.0604933053255
2719.0,-0.0740579850972
2720.0,-0.08220160752530001
2721.0,-0.08220160752530001
2722.0,-0.08220160752530001
2723.0,-0.08220160752530001
2724.0,-0.08220160752530001
2725.0,-0.08220160752530001
2726.0,-0.08220160752530001
2727.0,-0.08220160752530001
2728.0,-0.09033719822765
2729.0,-0.1066164113585
2730.0,-0.10933095216800001
2731.0,-0.109330952168
2732.0,-0.10933095216800001
2733.0,-0.10933095216800001
2734.0,-0.10933095216800001
2735.0,-0.1066164113585
2736.0,-0.08219357579950001
2737.0,-0.026127859639633332
2738.0,-0.0035200692072995
2739.0,0.0
2740.0,0.0
2741.0,0.0
2742.0,0.0
2743.0,0.0
2744.0,0.0
2745.0,0.0
2746.0,0.0
2747.0,0.0
2748.0,0.0
2749.0,0.0
2750.0,0.0
2751.0,0.0
2752.0,0.0
2753.0,0.0
2754.0,0.0
2755.0,0.0
2756.0,0.0
2757.0,0.0
2758.0,0.0
2759.0,0.0
2760.0,0.0
2761.0,0.0
2762.0,0.0
2763.0,-0.0004067796107845
2764.0,-0.03607046976685
2765.0,-0.06049063056706667
2766.0,-0.08491614833470001
2767.0,-0.1066164113585
2768.0,-0.117466546595
2769.0,-0.12831667810699998
2770.0,-0.1364602968095
2771.0,-0.1554540619255
2772.0,-0.183485577504
2773.0,-0.2124272957445
2774.0,-0.225991971791
2775.0,-0.2368421033025
2776.0,-0.24769223481400005
2777.0,-0.25040677189800004
2778.0,-0.25040677189800004
2779.0,-0.25221646825466665
2780.0,-0.25040677189800004
2781.0,-0.24227118492100003
2782.0,-0.1988545954225
2783.0,-0.1554540544745
2784.0,-0.0822016038002
2785.0,0.0
2786.0,0.0
2787.0,0.0
2788.0,0.0
2789.0,0.0
2790.0,0.0
2791.0,0.0
2792.0,0.0
2793.0,0.0
2794.0,0.0
2795.0,0.0
2796.0,0.0
2797.0,0.0
2798.0,0.0
2799.0,0.0
2800.0,0.0
2801.0,0.0
2802.0,0.0
2803.0,0.0
2804.0,0.0
2805.0,0.0
2806.0,0.0
2807.0,0.0
2808.0,0.0
2809.0,0.0
2810.0,0.0
2811.0,0.0
2812.0,0.0
2813.0,0.0
2814.0,0.0
2815.0,0.0
2816.0,0.0
2817.0,0.0
2818.0,0.0
2819.0,0.0
2820.0,0.0
2821.0,0.0
2822.0,0.0
2823.0,0.0
2824.0,0.0
2825.0,0.0
2826.0,0.0
2827.0,0.0
2828.0,0.0
2829.0,0.0
2830.0,0.0
2831.0,0.0
2832.0,0.0
2833.0,0.0
2834.0,0.0
2835.0,0.0
2836.0,0.0
2837.0,0.0
2838.0,0.0
2839.0,0.0
2840.0,0.0
2841.0,0.0
2842.0,0.0
2843.0,0.0
2844.0,0.0
2845.0,0.0
2846.0,0.0
2847.0,0.0
2848.0,0.0
2849.0,0.0
2850.0,0.0
2851.0,0.0
2852.0,0.0
2853.0,0.0
2854.0,0.0
2855.0,0.0
2856.0,0.0
2857.0,0.0
2858.0,0.0
2859.0,0.0
2860.0,0.0
2861.0,0.0
2862.0,0.0
2863.0,0.0
2864.0,0.0
2865.0,0.0
2866.0,-0.0035200692072995
2867.0,-0.01708474336195
2868.0,-0.03155158832673333
2869.0,-0.0387850105762
2870.0,-0.0387850105762
2871.0,-0.0414995513856
2872.0,-0.044214092195
2873.0,-0.044214092195
2874.0,-0.0496431738138
2875.0,-0.04964317381379999
2876.0,-0.0496431738138
2877.0,-0.0496431738138
2878.0,-0.0496431738138
2879.0,-0.0496431738138
2880.0,-0.0523577146232
2881.0,-0.07405798137185
2882.0,-0.096668449541
2883.0,-0.112045492977
2884.0,-0.12288760021350001
2885.0,-0.1337457597255
2886.0,-0.144603922963
2887.0,-0.152731493115
2888.0,-0.152731493115
2889.0,-0.152731493115
2890.0,-0.158160567284
2891.0,-0.158160567284
2892.0,-0.158160567284
2893.0,-0.158160567284
2894.0,-0.158160567284
2895.0,-0.158160567284
2896.0,-0.158160567284
2897.0,-0.158160567284
2898.0,-0.158160567284
2899.0,-0.158160567284
2900.0,-0.158160567284
2901.0,-0.158160567284
2902.0,-0.158160567284
2903.0,-0.158160567284
2904.0,-0.158160567284
2905.0,-0.158160567284
2906.0,-0.158160567284
2907.0,-0.158160567284
2908.0,-0.158160567284
2909.0,-0.158160567284
2910.0,-0.158160567284
2911.0,-0.158160567284
2912.0,-0.158160567284
2913.0,-0.158160567284
2914.0,-0.158160567284
2915.0,-0.158160567284
2916.0,-0.158160567284
2917.0,-0.158160567284
2918.0,-0.158160567284
2919.0,-0.158160567284
2920.0,-0.158160567284
2921.0,-0.158160567284
2922.0,-0.158160567284
2923.0,-0.158160567284
2924.0,-0.158160567284
2925.0,-0.158160567284
2926.0,-0.158160567284
2927.0,-0.158160567284
2928.0,-0.158160567284
2929.0,-0.158160567284
2930.0,-0.158160567284
2931.0,-0.158160567284
2932.0,-0.158160567284
2933.0,-0.158160567284
2934.0,-0.158160567284
2935.0,-0.158160567284
2936.0,-0.158160567284
2937.0,-0.158160567284
2938.0,-0.158160567284
2939.0,-0.158160567284
2940.0,-0.158160567284
2941.0,-0.158160567284
2942.0,-0.158160567284
2943.0,-0.158160567284
2944.0,-0.158160567284
2945.0,-0.158160567284
2946.0,-0.158160567284
2947.0,-0.15002498030650002
2948.0,-0.1364602968095
2949.0,-0.117466546595
2950.0,-0.09575824812054999
2951.0,-0.08220160752533334
2952.0,-0.0686288997531
2953.0,-0.057786796242000005
2954.0,-0.044214092195
2955.0,-0.0004067796107845
2956.0,0.0
2957.0,0.0
2958.0,0.0
2959.0,0.0
2960.0,0.0
2961.0,0.0
2962.0,0.0
2963.0,0.0
2964.0,0.0
2965.0,0.0
2966.0,0.0
2967.0,0.0
2968.0,0.0
2969.0,0.0
2970.0,0.0
2971.0,0.0
2972.0,0.0
2973.0,-0.011655661510315
2974.0,-0.0252283662558
2975.0,-0.03607046976685
2976.0,-0.0414995513856
2977.0,-0.027934877201950002
2978.0,-0.01437020255255
2979.0,-0.0023467128048663332
2980.0,0.0
2981.0,0.0
2982.0,0.0
2983.0,0.0
2984.0,0.0
2985.0,-0.0062346102495345
2986.0,-0.026127859950066668
2987.0,-0.0469286330044
2988.0,-0.0632078461349
2989.0,-0.0740579850972
2990.0,-0.07948706671595
2991.0,-0.07948706671595
2992.0,-0.07948706671595
2993.0,-0.0803919136524
2994.0,-0.07948706671595
2995.0,-0.07948706671595
2996.0,-0.07948706671595
2997.0,-0.07948706671595
2998.0,-0.0740579850972
2999.0,-0.07496283203366667
3000.0,-0.0686288997531
3001.0,-0.0686288997531
3002.0,-0.0632078461349
3003.0,-0.0632078461349
3004.0,-0.057786796242000005
3005.0,-0.03878501057625
3006.0,-0.0369753167033
3007.0,-0.030649418011350002
3008.0,-0.030649418011350002
3009.0,-0.030649418011350002
3010.0,-0.030649418011350002
3011.0,-0.030649418011350002
3012.0,-0.030649418011350002
3013.0,-0.020704131573466667
3014.0,-0.019799284637
3015.0,-0.019799284637
3016.0,-0.019799284637
3017.0,-0.019799284637
3018.0,-0.019799284637
3019.0,-0.0085423719138
3020.0,-0.0038852204258333334
3021.0,-0.019799284637
3022.0,-0.04149955138565
3023.0,-0.0604933053255
3024.0,-0.0740579850972
3025.0,-0.08491614833470001
3026.0,-0.09033719822765
3027.0,-0.0876253346602
3028.0,-0.04692863486710001
3029.0,0.0
3030.0,-0.014378233143384501
3031.0,-0.0414995513856
3032.0,-0.0577787645161
3033.0,-0.07677252590655001
3034.0,-0.096668449541
3035.0,-0.112045492977
3036.0,-0.12288760021350001
3037.0,-0.1337457597255
3038.0,-0.144603922963
3039.0,-0.15002498030650002
3040.0,-0.15002498030650002
3041.0,-0.131036572158
3042.0,-0.09033719822765
3043.0,-0.07948706671595
3044.0,-0.0686288997531
3045.0,-0.057786796242000005
3046.0,-0.0523577146232
3047.0,-0.0632078461349
3048.0,-0.07677252590656668
3049.0,-0.07948706671595
3050.0,-0.09033719822765
3051.0,-0.10118732973945
3052.0,-0.112045492977
3053.0,-0.12288760021350001
3054.0,-0.1337457597255
3055.0,-0.14731311301366667
3056.0,-0.1608751118185
3057.0,-0.16630419343699998
3058.0,-0.171733275056
3059.0,-0.171733275056
3060.0,-0.1825753748415
3061.0,-0.1880044564605
3062.0,-0.17444246013966666
3063.0,-0.1445958912375
3064.0,-0.093051739037
3065.0,-0.030250668525700002
3066.0,0.0
3067.0,0.0
3068.0,0.0
3069.0,0.0
3070.0,0.0
3071.0,-0.011655661510315
3072.0,-0.03607046976685
3073.0,-0.0577787645161
3074.0,-0.07948706671595
3075.0,-0.09304906179506667
3076.0,-0.1066164113585
3077.0,-0.117466546595
3078.0,-0.12831667810699998
3079.0,-0.139174841344
3080.0,-0.139174841344
3081.0,-0.15002498030650002
3082.0,-0.163589651386
3083.0,-0.177154324949
3084.0,-0.128316681832
3085.0,-0.09033719822765
3086.0,-0.09033719822765
3087.0,-0.09033719822765
3088.0,-0.07405798137185
3089.0,-0.018623251002276665
3090.0,0.0
3091.0,-0.0085423719138
3092.0,-0.03878501057625
3093.0,-0.07405798137185
3094.0,-0.0984727889301
3095.0,-0.112045492977
3096.0,-0.13103122015799998
3097.0,-0.1554540619255
3098.0,-0.190719000995
3099.0,-0.22056289017199998
3100.0,-0.24226315319550001
3101.0,-0.253121316433
3102.0,-0.26397146284600004
3103.0,-0.28477489948266665
3104.0,-0.310094565153
3105.0,-0.326373770833
3106.0,-0.33993844687950003
3107.0,-0.35079661011700003
3108.0,-0.361638724804
3109.0,-0.3724968731405
3110.0,-0.3860588769116666
3111.0,-0.399626225233
3112.0,-0.3941971361635
3113.0,-0.35350312292599995
3114.0,-0.334509372711
3115.0,-0.32365922629849997
3116.0,-0.310094565153
3117.0,-0.29381801684700004
3118.0,-0.2558278217915
3119.0,-0.215133808553
3120.0,-0.20157716423299998
3121.0,-0.1798688694835
3122.0,-0.16630419343699998
3123.0,-0.15544603019949998
3124.0,-0.10932559768373333
3125.0,-0.07948706671595
3126.0,-0.0604933053255
3127.0,-0.0333639588207
3128.0,0.0
3129.0,-0.025220335694014998
3130.0,-0.09576627984665001
3131.0,-0.14188402891166665
3132.0,-0.171733275056
3133.0,-0.1825753748415
3134.0,-0.19343353807949998
3135.0,-0.14188135042799999
3136.0,-0.09033719822765
3137.0,-0.04394826044636666
3138.0,-0.0031132895965149997
3139.0,-0.030649418011350002
3140.0,-0.0414995513856
3141.0,-0.0550722554326
3142.0,-0.0713434405625
3143.0,-0.08491614833470001
3144.0,-0.10390187054896667
3145.0,-0.117466546595
3146.0,-0.12831667810699998
3147.0,-0.139174841344
3148.0,-0.158160574734
3149.0,-0.171733275056
3150.0,-0.1825753748415
3151.0,-0.196148082614
3152.0,-0.19343353807949998
3153.0,-0.1825753748415
3154.0,-0.171733275056
3155.0,-0.1608751118185
3156.0,-0.15002498030650002
3157.0,-0.128324706107
3158.0,-0.09123936792226667
3159.0,-0.04692863300445001
3160.0,0.0
3161.0,-0.0225138254464
3162.0,-0.0414995513856
3163.0,-0.0632078461349
3164.0,-0.0740579850972
3165.0,-0.07315313816073334
3166.0,-0.07948706671595
3167.0,-0.09033719822765
3168.0,-0.10118732973945
3169.0,-0.117466546595
3170.0,-0.12831667810699998
3171.0,-0.139174841344
3172.0,-0.15273684263233334
3173.0,-0.16630419343699998
3174.0,-0.158160574734
3175.0,-0.1256021372975
3176.0,-0.0903371982276
3177.0,-0.0740579850972
3178.0,-0.0577787645161
3179.0,-0.00027118640718966667
3180.0,-0.0031132895965149997
3181.0,-0.04149955138565
3182.0,-0.07405798137185
3183.0,-0.09033719822765
3184.0,-0.10118732973945
3185.0,-0.1066164113585
3186.0,-0.10752125829499999
3187.0,-0.1066164113585
3188.0,-0.1066164113585
3189.0,-0.1066164113585
3190.0,-0.1066164113585
3191.0,-0.1066164113585
3192.0,-0.1066164113585
3193.0,-0.10571156442200001
3194.0,-0.1066164113585
3195.0,-0.09575824812054999
3196.0,-0.0713434405625
3197.0,-0.0333639588207
3198.0,-0.008941120235264999
3199.0,0.0
3200.0,0.0
3201.0,0.0
3202.0,-0.0004067796107845
3203.0,-0.011655661510315
3204.0,-0.03607046976685
3205.0,-0.0469286330044
3206.0,-0.06411001831293334
3207.0,-0.08491614833470001
3208.0,-0.09575824812054999
3209.0,-0.1066164113585
3210.0,-0.117466546595
3211.0,-0.12831667810699998
3212.0,-0.139174841344
3213.0,-0.15273684263233334
3214.0,-0.16630419343699998
3215.0,-0.16630419343699998
3216.0,-0.16630419343699998
3217.0,-0.150024972856
3218.0,0.0
3219.0,0.0
3220.0,0.0
