,steering
2379.0,0.0
2380.0,0.0
2381.0,0.0
2382.0,0.0
2383.0,0.0
2384.0,0.0
2385.0,0.0
2386.0,0.0
2387.0,0.0
2388.0,0.0
2389.0,0.0
2390.0,0.0
2391.0,0.0
2392.0,-0.00020338980539225
2393.0,-0.03336128219963334
2394.0,-0.038785010576233334
2395.0,-0.04602378606793334
2396.0,-0.04783347994086667
2397.0,-0.0523577146232
2398.0,-0.062305676440400005
2399.0,-0.0731531356772
2400.0,-0.08401130139823336
2401.0,-0.10028248280293332
2402.0,-0.10752125829499999
2403.0,-0.11611329019050001
2404.0,-0.11475468178600001
2405.0,-0.12198275327700002
2406.0,-0.125602141023
2407.0,-0.12741183241233334
2408.0,-0.125602141023
2409.0,-0.125602141023
2410.0,-0.125602141023
2411.0,-0.125602141023
2412.0,-0.125602141023
2413.0,-0.125602141023
2414.0,-0.125602141023
2415.0,-0.125602141023
2416.0,-0.125602141023
2417.0,-0.125602141023
2418.0,-0.125602141023
2419.0,-0.125602141023
2420.0,-0.125602141023
2421.0,-0.125602141023
2422.0,-0.12379244715
2423.0,-0.12288760021350001
2424.0,-0.12198275327700002
2425.0,-0.12379244715
2426.0,-0.11475468178600001
2427.0,-0.09847278893003332
2428.0,-0.06320784986017501
2429.0,-0.007775794889323001
2430.0,0.0
2431.0,0.0
2432.0,0.0
2433.0,0.0
2434.0,0.0
2435.0,0.0
2436.0,0.0
2437.0,0.0
2438.0,0.0
2439.0,0.0
2440.0,0.0
2441.0,0.0
2442.0,-0.0204329453409
2443.0,-0.05778278037905
2444.0,-0.08220160752533334
2445.0,-0.10932560016730002
2446.0,-0.13103122015799998
2447.0,-0.15635623037833332
2448.0,-0.17444380000249998
2449.0,-0.17263812323433333
2450.0,-0.16720903913166665
2451.0,-0.1653993477423333
2452.0,-0.16720903913166665
2453.0,-0.1653993477423333
2454.0,-0.16087511181824998
2455.0,-0.1111352940403
2456.0,-0.09123936792216668
2457.0,-0.08943502853313334
2458.0,-0.07315313567716668
2459.0,-0.023667705827407504
2460.0,0.0
2461.0,0.0
2462.0,0.0
2463.0,0.0
2464.0,0.0
2465.0,0.0
2466.0,0.0
2467.0,0.0
2468.0,-0.0279322002704
2469.0,-0.0455713625997
2470.0,-0.04964317381379999
2471.0,-0.05326256155966667
2472.0,-0.08219625055789999
2473.0,-0.11475468178600001
2474.0,-0.12424487061825
2475.0,-0.125602141023
2476.0,-0.125602141023
2477.0,-0.12379244715
2478.0,-0.10571156442163332
2479.0,-0.099830059334675
2480.0,-0.09304906179506667
2481.0,-0.04060005769133333
2482.0,-0.005966101016389666
2483.0,0.0
2484.0,0.0
2485.0,0.0
2486.0,0.0
2487.0,0.0
2488.0,0.0
2489.0,0.0
2490.0,0.0
2491.0,-0.038519178827600004
2492.0,-0.11475468178600001
2493.0,-0.125602141023
2494.0,-0.125602141023
2495.0,-0.125602141023
2496.0,-0.125602141023
2497.0,-0.125602141023
2498.0,-0.125602141023
2499.0,-0.125602141023
2500.0,-0.12379244715
2501.0,-0.12017841140433334
2502.0,-0.10209217667606667
2503.0,-0.06230032444
2504.0,-0.018894437875156333
2505.0,-0.00020338980539225
2506.0,0.0
2507.0,0.0
2508.0,0.0
2509.0,0.0
2510.0,0.0
2511.0,0.0
2512.0,0.0
2513.0,0.0
2514.0,-0.036709482471133335
2515.0,-0.095766279846425
2516.0,-0.136460299293
2517.0,-0.15273684263233334
2518.0,-0.16177995999666667
2519.0,-0.15997026364033332
2520.0,-0.15951783955124998
2521.0,-0.158160567284
2522.0,-0.16177995999666667
2523.0,-0.15997026364033332
2524.0,-0.15997026364033332
2525.0,-0.14595717936725
2526.0,-0.141889378428
2527.0,-0.141889378428
2528.0,-0.141889378428
2529.0,-0.141889378428
2530.0,-0.141889378428
2531.0,-0.141889378428
2532.0,-0.141889378428
2533.0,-0.141889378428
2534.0,-0.14007968703866666
2535.0,-0.139174841344
2536.0,-0.12379779915033333
2537.0,-0.09847278893003332
2538.0,-0.074968184034
2539.0,-0.005694914609199999
2540.0,0.0
2541.0,0.0
2542.0,0.00027654052246366665
2543.0,0.015291111854203334
2544.0,0.0406161211431
2545.0,0.08221365138887499
2546.0,0.114770742754
2547.0,0.14190009236333334
2548.0,0.17083913584566668
2549.0,0.19254475335266666
2550.0,0.22329349815833335
2551.0,0.29111686348899996
2552.0,0.36255962649999995
2553.0,0.415013978879
2554.0,0.43129588166866667
2555.0,0.4331055780253333
2556.0,0.4023568332195
2557.0,0.295638427138
2558.0,0.13104728112606667
2559.0,0.005700268472233334
2560.0,0.0
2561.0,0.0
2562.0,0.0
2563.0,0.0
2564.0,0.0
2565.0,0.0
2566.0,0.0
2567.0,0.0
2568.0,0.0
2569.0,0.0
2570.0,0.0
2571.0,0.0
2572.0,0.0
2573.0,0.0
2574.0,-0.025862026959666665
2575.0,-0.10028783728676667
2576.0,-0.13103121891625
2577.0,-0.13465060790366667
2578.0,-0.13284091154733335
2579.0,-0.131031215191
2580.0,-0.131031215191
2581.0,-0.131031215191
2582.0,-0.131031215191
2583.0,-0.131031215191
2584.0,-0.131031215191
2585.0,-0.131031215191
2586.0,-0.131031215191
2587.0,-0.13284091154733332
2588.0,-0.15816592176733335
2589.0,-0.17986618975799998
2590.0,-0.19071899851166665
2591.0,-0.196148082614
2592.0,-0.196148082614
2593.0,-0.19976747532666664
2594.0,-0.19795777897033331
2595.0,-0.19795777897033331
2596.0,-0.19886262714849998
2597.0,-0.196148082614
2598.0,-0.196148082614
2599.0,-0.196148082614
2600.0,-0.196148082614
2601.0,-0.196148082614
2602.0,-0.196148082614
2603.0,-0.196148082614
2604.0,-0.19433838625766664
2605.0,-0.1762467970453333
2606.0,-0.11837406704833335
2607.0,-0.08084433525807501
2608.0,-0.016813557284566665
2609.0,0.0
2610.0,0.0
2611.0,0.0
2612.0,0.0
2613.0,0.0
2614.0,0.0
2615.0,0.0
2616.0,0.0
2617.0,0.0
2618.0,0.0
2619.0,0.0
2620.0,-0.009580135035033332
2621.0,-0.029747247695933333
2622.0,-0.065922388806925
2623.0,-0.09847814341376666
2624.0,-0.136460299293
2625.0,-0.14188402891133334
2626.0,-0.163589651386
2627.0,-0.177154324949
2628.0,-0.19071899851166665
2629.0,-0.20700089633466665
2630.0,-0.22327742973966666
2631.0,-0.2703026980163334
2632.0,-0.318234167993
2633.0,-0.326365739107
2634.0,-0.32456139723466665
2635.0,-0.30647517244
2636.0,-0.2793458203476667
2637.0,-0.25447457656275
2638.0,-0.2178483506043333
2639.0,-0.20519119997833332
2640.0,-0.17263276875
2641.0,-0.15997026364033332
2642.0,-0.15951783955124998
2643.0,-0.158160567284
2644.0,-0.158160567284
2645.0,-0.158160567284
2646.0,-0.15997026364
2647.0,-0.2042876891795
2648.0,-0.23413023849333334
2649.0,-0.24678738911933337
2650.0,-0.24859708050866672
2651.0,-0.24678738911933337
2652.0,-0.24859708050866672
2653.0,-0.24769223481400005
2654.0,-0.2485970805086667
2655.0,-0.25040677189800004
2656.0,-0.25040677189800004
2657.0,-0.25040677189800004
2658.0,-0.249049503356
2659.0,-0.25040677189800004
2660.0,-0.24859708050866672
2661.0,-0.24859708050866672
2662.0,-0.24859708050866672
2663.0,-0.24769223481400005
2664.0,-0.25040677189800004
2665.0,-0.25040677189800004
2666.0,-0.24678738911933337
2667.0,-0.24859708050866672
2668.0,-0.249049503356
2669.0,-0.25040677189800004
2670.0,-0.24859708050866672
2671.0,-0.2485970805086667
2672.0,-0.24859708050866672
2673.0,-0.24769223481400005
2674.0,-0.24678738911933337
2675.0,-0.24859708050866672
2676.0,-0.24678738911933337
2677.0,-0.24859708050866672
2678.0,-0.249049503356
2679.0,-0.25040677189800004
2680.0,-0.24678738911933337
2681.0,-0.23413023849333334
2682.0,-0.2178483506043333
2683.0,-0.17986886575849997
2684.0,-0.15454118450466667
2685.0,-0.136460299293
2686.0,-0.12379244715
2687.0,-0.11656437565866666
2688.0,-0.10933095216775002
2689.0,-0.10028248280293332
2690.0,-0.09847278892989998
2691.0,-0.08581564078730002
2692.0,-0.0550669034322
2693.0,-0.019799284404175
2694.0,-0.0023467128048663332
2695.0,0.0
2696.0,0.0
2697.0,0.0
2698.0,-0.0360744843492075
2699.0,-0.058691643178466674
2700.0,-0.0659143552184
2701.0,-0.07496283203366667
2702.0,-0.08220160752533334
2703.0,-0.10390187054896667
2704.0,-0.117466546595
2705.0,-0.12198275327700002
2706.0,-0.12379244715
2707.0,-0.12741183241233334
2708.0,-0.1274118324123333
2709.0,-0.131031215191
2710.0,-0.131031215191
2711.0,-0.13284091154733332
2712.0,-0.13284091154733335
2713.0,-0.13646030426
2714.0,-0.13646030426
2715.0,-0.13646030426
2716.0,-0.13465060790366667
2717.0,-0.13646030426
2718.0,-0.13646030426
2719.0,-0.13646030426
2720.0,-0.13646030426
2721.0,-0.13646030426
2722.0,-0.13646030426
2723.0,-0.13646030426
2724.0,-0.13646030426
2725.0,-0.13646030426
2726.0,-0.13646030426
2727.0,-0.13646030426
2728.0,-0.13646030426
2729.0,-0.1676614657045
2730.0,-0.196148082614
2731.0,-0.21242462098599998
2732.0,-0.228706513842
2733.0,-0.23593993484966666
2734.0,-0.24769223481425
2735.0,-0.26668332020466673
2736.0,-0.293818016847
2737.0,-0.3191376725833333
2738.0,-0.3408432900903333
2739.0,-0.3616427332165
2740.0,-0.37340172131866667
2741.0,-0.387868573268
2742.0,-0.40776450435333333
2743.0,-0.41680225729966663
2744.0,-0.41725467890525
2745.0,-0.41861194372199995
2746.0,-0.41680225729966663
2747.0,-0.3860588769116667
2748.0,-0.30648052692433336
2749.0,-0.274821586907
2750.0,-0.2558358609676667
2751.0,-0.2359399348496667
2752.0,-0.2178483506043333
2753.0,-0.19976747036
2754.0,-0.17082307239366665
2755.0,-0.15002497658125
2756.0,-0.131031220158
2757.0,-0.11475468178600001
2758.0,-0.09847278893003332
2759.0,-0.07134344180426667
2760.0,-0.03879304043950001
2761.0,-0.005960746823509999
2762.0,0.0
2763.0,0.0
2764.0,0.0
2765.0,0.0
2766.0,0.0
2767.0,0.0
2768.0,0.0
2769.0,0.0
2770.0,0.0
2771.0,0.0
2772.0,0.0
2773.0,0.0
2774.0,0.0
2775.0,0.0
2776.0,0.0
2777.0,0.0
2778.0,0.0
2779.0,0.0
2780.0,0.0
2781.0,0.0
2782.0,0.0
2783.0,0.0
2784.0,0.0
2785.0,0.0
2786.0,0.0
2787.0,0.0
2788.0,0.0
2789.0,-0.009585488762256334
2790.0,-0.06727564521135
2791.0,-0.11655902365866666
2792.0,-0.1382699956496667
2793.0,-0.16901873548833332
2794.0,-0.18528991440933332
2795.0,-0.2042876929045
2796.0,-0.22327742973966666
2797.0,-0.23955396811166665
2798.0,-0.244977692763
2799.0,-0.244977692763
2800.0,-0.239548608661
2801.0,-0.23954860866099997
2802.0,-0.239548608661
2803.0,-0.239548608661
2804.0,-0.21966339647766667
2805.0,-0.17444246013966666
2806.0,-0.1418893821535
2807.0,-0.136460299293
2808.0,-0.12922152380166665
2809.0,-0.11836871753166667
2810.0,-0.023781148095933336
2811.0,0.0
2812.0,0.0
2813.0,0.0
2814.0,0.0
2815.0,0.0
2816.0,0.0
2817.0,0.0
2818.0,-0.018894437875156336
2819.0,-0.029747247695966667
2820.0,-0.03155158832673333
2821.0,-0.030649418011350002
2822.0,-0.0279429070652
2823.0,-0.03517097607253333
2824.0,-0.0550722554326
2825.0,-0.0641100158294
2826.0,-0.0632078461349
2827.0,-0.06772405157486668
2828.0,-0.07315313567716668
2829.0,-0.08220160752533334
2830.0,-0.10390187054896667
2831.0,-0.12695940770225
2832.0,-0.13465060790366667
2833.0,-0.140079687039
2834.0,-0.18348557750366667
2835.0,-0.21966339647766667
2836.0,-0.25583184883025
2837.0,-0.27572642763466665
2838.0,-0.2811555167036666
2839.0,-0.28296521306
2840.0,-0.28296521306
2841.0,-0.28296521306
2842.0,-0.28477490941666667
2843.0,-0.28477490941666667
2844.0,-0.2793458203473333
2845.0,-0.27572642763466665
2846.0,-0.25854638963950005
2847.0,-0.23955396811166665
2848.0,-0.22327743470666664
2849.0,-0.20700089633466665
2850.0,-0.19071899851166665
2851.0,-0.17444246013966666
2852.0,-0.158160571009
2853.0,-0.14731311301366667
2854.0,-0.12922152628500003
2855.0,-0.10933095216766668
2856.0,-0.07677252342303333
2857.0,-0.041503566317249996
2858.0,-0.005966101016389666
2859.0,0.0
2860.0,0.0
2861.0,0.0
2862.0,0.0
2863.0,0.0
2864.0,0.0
2865.0,0.0
2866.0,0.0
2867.0,0.0
2868.0,0.0
2869.0,0.0
2870.0,0.0
2871.0,-0.00027118640718966667
2872.0,-0.006027204915889999
2873.0,-0.009845967249343333
2874.0,-0.015275049644233332
2875.0,-0.017084743517166667
2876.0,-0.0225138254464
2877.0,-0.03607046976685
2878.0,-0.04240439832206666
2879.0,-0.04783347994086667
2880.0,-0.04602378606793334
2881.0,-0.04783347994086667
2882.0,-0.046928633004400006
2883.0,-0.044214092195
2884.0,-0.044214092195
2885.0,-0.044214092195
2886.0,-0.044214092195
2887.0,-0.044214092195
2888.0,-0.044214092195
2889.0,-0.044214092195
2890.0,-0.044214092195
2891.0,-0.05145286768673333
2892.0,-0.055072255432600005
2893.0,-0.06953374793133334
2894.0,-0.08220160752533334
2895.0,-0.09847278893003332
2896.0,-0.12017841140433333
2897.0,-0.14188536629075
2898.0,-0.16901873548833335
2899.0,-0.17263812323433333
2900.0,-0.17263812323433333
2901.0,-0.17263812323433333
2902.0,-0.17263812323433333
2903.0,-0.171733275056
2904.0,-0.17082842687766667
2905.0,-0.17263812323433333
2906.0,-0.17082842687766667
2907.0,-0.17263812323433333
2908.0,-0.1690187342465
2909.0,-0.15273684263233334
2910.0,-0.14731311301366667
2911.0,-0.10028248031946667
2912.0,-0.05326256155966667
2913.0,-0.0042711859569
2914.0,0.0
2915.0,0.0
2916.0,0.0
2917.0,0.0
2918.0,-0.036078500692392254
2919.0,-0.10028248528653334
2920.0,-0.13465060790366667
2921.0,-0.159975618124
2922.0,-0.16720903913166665
2923.0,-0.167661461979
2924.0,-0.169018730521
2925.0,-0.169018730521
2926.0,-0.1653993477423333
2927.0,-0.169018730521
2928.0,-0.16630419343699998
2929.0,-0.16720903913166665
2930.0,-0.1653993477423333
2931.0,-0.163589656353
2932.0,-0.15273684263233334
2933.0,-0.1337457597255
2934.0,-0.12198275327700002
2935.0,-0.12379244715
2936.0,-0.12198275327700002
2937.0,-0.10933095216766668
2938.0,-0.09033719822762501
2939.0,-0.06049598256746667
2940.0,-0.029747247870523002
2941.0,0.0
2942.0,0.0
2943.0,0.0
2944.0,0.0
2945.0,0.0
2946.0,0.0
2947.0,0.0
2948.0,-0.03607448576076725
2949.0,-0.09847278893003332
2950.0,-0.11295033991333332
2951.0,-0.11476003378600001
2952.0,-0.11476003378600001
2953.0,-0.11476003378600001
2954.0,-0.114760033786
2955.0,-0.11476003378600001
2956.0,-0.11476003378600001
2957.0,-0.11476003378600001
2958.0,-0.11476003378600001
2959.0,-0.114760033786
2960.0,-0.11476003378600001
2961.0,-0.11476003378600001
2962.0,-0.11476003378600001
2963.0,-0.11476003378600001
2964.0,-0.114760033786
2965.0,-0.11476003378600001
2966.0,-0.11295033991333332
2967.0,-0.05687124111377665
2968.0,0.0
2969.0,0.0
2970.0,0.0
2971.0,0.0
2972.0,0.0
2973.0,0.0
2974.0,-0.0004067796107845
2975.0,-0.008041627414066332
2976.0,-0.020704131573466667
2977.0,-0.027937553823033336
2978.0,-0.03336128219963334
2979.0,-0.042856821790325
2980.0,-0.04602378606793334
2981.0,-0.04783347994086667
2982.0,-0.04059470444913333
2983.0,-0.04602378606793334
2984.0,-0.0455713625997
2985.0,-0.044214092195
2986.0,-0.044214092195
2987.0,-0.044214092195
2988.0,-0.044214092195
2989.0,-0.044214092195
2990.0,-0.044214092195
2991.0,-0.044214092195
2992.0,-0.044214092195
2993.0,-0.044214092195
2994.0,-0.044214092195
2995.0,-0.044214092195
2996.0,-0.044214092195
2997.0,-0.05145286768673333
2998.0,-0.08581564078729999
2999.0,-0.11882381513724999
3000.0,-0.13826999564933332
3001.0,-0.141889378428
3002.0,-0.141889378428
3003.0,-0.141889378428
3004.0,-0.141889378428
3005.0,-0.141889378428
3006.0,-0.141889378428
3007.0,-0.141889378428
3008.0,-0.141889378428
3009.0,-0.141889378428
3010.0,-0.141889378428
3011.0,-0.141889378428
3012.0,-0.141889378428
3013.0,-0.141889378428
3014.0,-0.141889378428
3015.0,-0.141889378428
3016.0,-0.141889378428
3017.0,-0.141889378428
3018.0,-0.141889378428
3019.0,-0.141889378428
3020.0,-0.141889378428
3021.0,-0.141889378428
3022.0,-0.141889378428
3023.0,-0.141889378428
3024.0,-0.141889378428
3025.0,-0.141889378428
3026.0,-0.141889378428
3027.0,-0.141889378428
3028.0,-0.141889378428
3029.0,-0.141889378428
3030.0,-0.141889378428
3031.0,-0.141889378428
3032.0,-0.141889378428
3033.0,-0.141889378428
3034.0,-0.141889378428
3035.0,-0.141889378428
3036.0,-0.141889378428
3037.0,-0.141889378428
3038.0,-0.141889378428
3039.0,-0.141889378428
3040.0,-0.141889378428
3041.0,-0.141889378428
3042.0,-0.141889378428
3043.0,-0.141889378428
3044.0,-0.141889378428
3045.0,-0.140532109886
3046.0,-0.12198810279366668
3047.0,-0.07677252342303333
3048.0,-0.009585488762256334
3049.0,0.0
3050.0,0.0
3051.0,0.0
3052.0,0.0
3053.0,0.0
3054.0,0.0
3055.0,0.0
3056.0,0.0
3057.0,0.0038905745992999998
3058.0,0.02795361603296666
3059.0,0.06232173989216666
3060.0,0.09306512524683334
3061.0,0.11476806737449999
3062.0,0.136476362745
3063.0,0.15094321469466668
3064.0,0.08763604176526667
3065.0,0.0
3066.0,0.0
3067.0,0.0
3068.0,0.0
3069.0,0.0
3070.0,0.0
3071.0,0.0
3072.0,0.0
3073.0,0.0
3074.0,0.0
3075.0,0.0
3076.0,0.0
3077.0,0.0
3078.0,0.0
3079.0,0.0
3080.0,0.0
3081.0,0.0
3082.0,0.0
3083.0,0.0
3084.0,0.0
3085.0,0.0
3086.0,-0.1039058854802
3087.0,-0.19614272812999997
3088.0,-0.23413024346033331
3089.0,-0.2666833202046666
3090.0,-0.293818016847
3091.0,-0.31280910223725
3092.0,-0.3354142109553333
3093.0,-0.3535058001676667
3094.0,-0.3661629557613333
3095.0,-0.36797264218366665
3096.0,-0.369782328606
3097.0,-0.369782328606
3098.0,-0.369782328606
3099.0,-0.369782328606
3100.0,-0.36797264218366665
3101.0,-0.290198634068
3102.0,-0.21785236150000004
3103.0,-0.04213321286567667
3104.0,0.0
3105.0,0.0
3106.0,0.0
3107.0,0.0
3108.0,0.0
3109.0,0.0
3110.0,0.0
3111.0,0.0
3112.0,0.0
3113.0,0.0
3114.0,0.0
3115.0,0.0
3116.0,0.0
3117.0,0.0
3118.0,0.0
3119.0,0.0
3120.0,0.0
3121.0,0.0
3122.0,0.0
3123.0,0.0
3124.0,0.0
3125.0,-0.013465355305643334
3126.0,-0.0225138254464
3127.0,-0.038789025507875
3128.0,-0.05145286768673333
3129.0,-0.0659143552184
3130.0,-0.06591971218586667
3131.0,-0.07134344180426667
3132.0,-0.076772525906575
3133.0,-0.10028783728703335
3134.0,-0.12017841140433333
3135.0,-0.136460299293
3136.0,-0.14007968703866666
3137.0,-0.15138224884875
3138.0,-0.15454118450466667
3139.0,-0.15454118450466667
3140.0,-0.158160567284
3141.0,-0.15454118450466667
3142.0,-0.15408876165725
3143.0,-0.15635087589433333
3144.0,-0.158160567284
3145.0,-0.15635087589433333
3146.0,-0.152731493115
3147.0,-0.152731493115
3148.0,-0.152731493115
3149.0,-0.152731493115
3150.0,-0.152731493115
3151.0,-0.152731493115
3152.0,-0.152731493115
3153.0,-0.152731493115
3154.0,-0.152731493115
3155.0,-0.152731493115
3156.0,-0.152731493115
3157.0,-0.152731493115
3158.0,-0.152731493115
3159.0,-0.152731493115
3160.0,-0.152731493115
3161.0,-0.152731493115
3162.0,-0.152731493115
3163.0,-0.15544603019949998
3164.0,-0.158160567284
3165.0,-0.15997026364033332
3166.0,-0.163589651386
3167.0,-0.16720903913166665
3168.0,-0.1703760027885
3169.0,-0.17082842687766667
3170.0,-0.169018730521
3171.0,-0.169018730521
3172.0,-0.16901873548833332
3173.0,-0.13781757466475
3174.0,-0.0349051443239
3175.0,0.0
3176.0,0.0
3177.0,0.0
3178.0,0.0
3179.0,0.0
3180.0,0.0
3181.0,0.0
3182.0,0.0
3183.0,0.0
3184.0,0.0
3185.0,0.0
3186.0,0.0
3187.0,0.0
3188.0,0.0
